fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.205,1778677210000,reentry,0.01,RESEARCH-ONLY — exploratory_trade_surface,b,0.01,1.0,ultra_loose_diagnostic_surface,089caf0e270e445bb06e54a63b74917d,4.878048780487805,0.0,context_space,unknown_year_us_presidential_election_candidate_winner,mutual_exclusion,,29839239030455345331935107628562858693253410752781588028421925645563808428122,65ee1b79b0664574b465a24c5cb82256,a1a9cee718553a0ec1a80315
0.0,0.815,1778936410000,reentry,0.005,RESEARCH-ONLY — exploratory_trade_surface,a,0.005,1.0,ultra_loose_diagnostic_surface,089caf0e270e445bb06e54a63b74917d,1.2269938650306749,0.0,context_space,unknown_year_us_presidential_election_candidate_winner,mutual_exclusion,,5154529759143354321965408580500124466061411864975031283027488892061050073342,8401ce0cdbea4949ab592c5de85b9e9a,d63937ed2d71b9ab115f4c9f
0.0,0.19,1778936410000,reentry,0.005,RESEARCH-ONLY — exploratory_trade_surface,b,0.005,1.0,ultra_loose_diagnostic_surface,089caf0e270e445bb06e54a63b74917d,5.2631578947368425,0.0,context_space,unknown_year_us_presidential_election_candidate_winner,mutual_exclusion,,29839239030455345331935107628562858693253410752781588028421925645563808428122,88b27abfad224fd1b4ba3d81b30f25f0,d63937ed2d71b9ab115f4c9f
0.0,0.775,1779012010000,reentry,0.01,RESEARCH-ONLY — exploratory_trade_surface,a,0.01,1.0,ultra_loose_diagnostic_surface,089caf0e270e445bb06e54a63b74917d,1.2903225806451613,0.0,context_space,unknown_year_us_presidential_election_candidate_winner,mutual_exclusion,,5154529759143354321965408580500124466061411864975031283027488892061050073342,c6b19bdaea9f49299077bf0753318847,5a21a758a06bcf575b6283b9
0.0,0.235,1779012010000,reentry,0.01,RESEARCH-ONLY — exploratory_trade_surface,b,0.01,1.0,ultra_loose_diagnostic_surface,089caf0e270e445bb06e54a63b74917d,4.25531914893617,0.0,context_space,unknown_year_us_presidential_election_candidate_winner,mutual_exclusion,,29839239030455345331935107628562858693253410752781588028421925645563808428122,494b0c896a51409580a135ff57a35a75,5a21a758a06bcf575b6283b9
0.0,0.7,1753405206000,first,0.015,RESEARCH-ONLY — exploratory_trade_surface,a,0.015,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,1.4285714285714286,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,109289569086508934142323222102974769075074494425163878721602922903101062859033,2c3a744c0cf3487ea9c7c44659675d8e,acd49abdd469c2038d4a24f7
0.0,0.315,1753405206000,first,0.015,RESEARCH-ONLY — exploratory_trade_surface,b,0.015,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,3.1746031746031744,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,25659310674993675562345759665114759892400026242514633218387667107987341231962,dbf30deab8224bf294acbe0838ce16dc,acd49abdd469c2038d4a24f7
0.0,0.795,1754611206000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.04,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,1.2578616352201257,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,109289569086508934142323222102974769075074494425163878721602922903101062859033,347a10110e5f4d62a202adcf73c06a9d,2349cd42187cf10a2f975fc4
0.0,0.245,1754611206000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.04,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,4.081632653061225,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,25659310674993675562345759665114759892400026242514633218387667107987341231962,7f00bbff1420434eb588387a4765c9ff,2349cd42187cf10a2f975fc4
0.0,0.815,1755954006000,reentry,0.01,RESEARCH-ONLY — exploratory_trade_surface,a,0.01,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,1.2269938650306749,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,109289569086508934142323222102974769075074494425163878721602922903101062859033,b93429464a1b4d7aaae296ba7eecefe8,b73b04dd0a0b029efa843f0d
