fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.256275,1755216007000,first,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,ea07a6ce8aa1484ea610709defd051c5,2ef42c5114504a1f7287c7be
0.0,0.216075,1755216007000,first,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,f2ae01aad4b84a279417517db27d86cf,2ef42c5114504a1f7287c7be
0.0,0.256275,1755219607000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,c7c9669309964ef4a578a7cf2cb6e33c,2ef42c5114504a1f7287c7be
0.0,0.216075,1755219607000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,3aad3ce7799f47f0a8a0b788effe2f85,2ef42c5114504a1f7287c7be
0.0,0.256275,1755223207000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,5df9872d838f444d9b6eef26df6848e1,2ef42c5114504a1f7287c7be
0.0,0.216075,1755223207000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,00f29bdee34a4de1a5a4987a23a86642,2ef42c5114504a1f7287c7be
0.0,0.256275,1755226807000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,e2de3c51482b414481feaea950999d42,2ef42c5114504a1f7287c7be
0.0,0.216075,1755226807000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,b00e19a98883494fb69e3f68cb5923ef,2ef42c5114504a1f7287c7be
0.0,0.256275,1755230407000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,a6fd722c5d94409f861ca9731f53d1cd,2ef42c5114504a1f7287c7be
0.0,0.216075,1755230407000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,63b5443571904999a58cd84fc89ff725,2ef42c5114504a1f7287c7be
