trade_id,relationship_id,bundle_event_id,outcome_space_id,token_id,side,leg,fill_ts_ms,notional_usdc,replay_path,preset,basket,candidate,cooldown_ms,entry_kind,fees_usdc,fill_price,label,market_id,reentry_policy,run_id,shares,slippage_usdc
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:10,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,67014052427936754158975926764028330028925047597536858092189886153214819212250,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Juan Manuel Galán,3600000,reentry,0E-28,0.95977500000,RESEARCH-ONLY — auto_applied_pending_human_review,569340,reenter_after_cooldown,phase_h_bundle_20260516,0.2894196845904277333518561932,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:11,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,55765847355741097780600930565608518744585604458569127909454911647199765501966,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Luis Gilberto Murillo,3600000,reentry,0E-28,0.94972500000,RESEARCH-ONLY — auto_applied_pending_human_review,569333,reenter_after_cooldown,phase_h_bundle_20260516,0.2924823267554058046042567878,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:12,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,25245826787224338410010088676982472331814131701235656578925446163384798724305,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Mauricio Cárdenas,3600000,reentry,0E-28,0.94470000000,RESEARCH-ONLY — auto_applied_pending_human_review,569348,reenter_after_cooldown,phase_h_bundle_20260516,0.2940380838126154099478964516,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:13,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,44674753934222224973645551263585431199862484226841760360632158056570271014639,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Paloma Valencia,3600000,reentry,0E-28,0.88942500000,RESEARCH-ONLY — auto_applied_pending_human_review,569342,reenter_after_cooldown,phase_h_bundle_20260516,0.3123116370439078930520030107,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:14,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,102447579374170701068873021654048989952660764659006305952410860896511921232343,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Roy Barreras,3600000,reentry,0E-28,0.93967500000,RESEARCH-ONLY — auto_applied_pending_human_review,569345,reenter_after_cooldown,phase_h_bundle_20260516,0.2956104799827363479690081973,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:15,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,107183232420594046830622467775492543003026301644990203406740060907014867972010,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Sergio Fajardo,3600000,reentry,0E-28,0.95475000000,RESEARCH-ONLY — auto_applied_pending_human_review,569339,reenter_after_cooldown,phase_h_bundle_20260516,0.2909429460882720898431817521,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:16,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,86801759735305303057401841706783381396664997150506153743488239476725002518854,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,Vicky Dávila,3600000,reentry,0E-28,0.93967500000,RESEARCH-ONLY — auto_applied_pending_human_review,569332,reenter_after_cooldown,phase_h_bundle_20260516,0.2956104799827363479690081973,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2:17,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767056426000:2,2026_colombian_presidential_election_first_round,38866455815587878378722453945405800333983041821938932743625970338528647654130,buy,,1767056426000,0.2777777777777777777777777778,,,buy_all_no,any presidential candidate,3600000,reentry,0E-28,0.89947500000,RESEARCH-ONLY — auto_applied_pending_human_review,569454,reenter_after_cooldown,phase_h_bundle_20260516,0.3088221215462105981575672229,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767060026000:3:0,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767060026000:3,2026_colombian_presidential_election_first_round,2485184219203170158934346318875050681929324146725920554316117645302722327248,buy,,1767060026000,0.2777777777777777777777777778,,,buy_all_no,Abelardo de la Espriella,3600000,reentry,0E-28,0.76882500000,RESEARCH-ONLY — auto_applied_pending_human_review,569344,reenter_after_cooldown,phase_h_bundle_20260516,0.3613016977566777586287877967,0.001388888888888888888888888889
phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767060026000:3:1,,phase_h_bundle_20260516:2026_colombian_presidential_election_first_round:1767060026000:3,2026_colombian_presidential_election_first_round,56392837461754577010918753297684469288092009718829208653365190771739352467707,buy,,1767060026000,0.2777777777777777777777777778,,,buy_all_no,Claudia López,3600000,reentry,0E-28,0.96480000000,RESEARCH-ONLY — auto_applied_pending_human_review,569334,reenter_after_cooldown,phase_h_bundle_20260516,0.2879122903998525889073152755,0.001388888888888888888888888889
