fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.256275,1755244807000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,c014da40129a400680c913c76628ac87,2ef42c5114504a1f7287c7be
0.0,0.216075,1755244807000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,8ca9738d3c7e4788a331875938cbe5ba,2ef42c5114504a1f7287c7be
0.0,0.256275,1755248407000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,6b459e74d39f4c63a19ec184429530e2,2ef42c5114504a1f7287c7be
0.0,0.216075,1755248407000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,5dcb7493da784e279e33fad5734f873c,2ef42c5114504a1f7287c7be
0.0,0.256275,1755252007000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,3547af21cb4e4669bee15c3fc8bf692d,2ef42c5114504a1f7287c7be
0.0,0.216075,1755252007000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,179f3b129efb4351901f117deeeab5ce,2ef42c5114504a1f7287c7be
0.0,0.256275,1755255607000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,2371154ee9cd4f0a9dd711e39b94b389,2ef42c5114504a1f7287c7be
0.0,0.216075,1755255607000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,318879bbcc6c43d099cbdd11ad579ce5,2ef42c5114504a1f7287c7be
0.0,0.256275,1755259207000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,4028e459eb2c4dd397aca77119c7bc52,2ef42c5114504a1f7287c7be
0.0,0.216075,1755259207000,reentry,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.03,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,23.140113386555594,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,7a748d040e4a4a838c6698f01388fa82,2ef42c5114504a1f7287c7be
