blocker_category,count,space_id
infrastructure,1,0aaa933e3e2a47c0b0d857a76204475a
infrastructure,1,0aacc4c4348041f59b540efc13f0b092
infrastructure,1,0ad67714787840bb9e6fd346751a5b72
infrastructure,1,0af29aab84654e438aa8e699df4833a8
infrastructure,1,0af57d4bdd0b49e58cdffa48d5043e2c
infrastructure,1,0af70a9820144b078e9cf5745c2ac582
infrastructure,1,0b6f56755425476ba8d36e1206e727b5
infrastructure,1,0c46507ee4234f9c867dedc81655320b
infrastructure,1,0c4c89a54b5c431cb15d49ed7a17d2be
infrastructure,1,0c4fc75080684024802fff75c0cd24e5
infrastructure,1,0c51a380bfb143b7ae04e9004f24317b
infrastructure,1,0c5e4292e9e04e2b946ee959b2fbe89a
infrastructure,1,0c84d14800a94b7ba1b21f72180aab16
infrastructure,1,0cb638c0ef5b429aa026e50c04949087
infrastructure,1,0cc9039578c6419f8d910fbe7623c2c5
infrastructure,1,0ce558da90a741059f27963b031f1ea8
infrastructure,1,0d357553faba4491a95657692fb1ce8c
infrastructure,1,0d703f319ff1454da54866b3c6499e0f
infrastructure,1,0e139a5d7a704f4fb2b5728943ef91d7
infrastructure,1,0ebd518177c148a09eb6caddce164642
infrastructure,1,0edb12b9b1f846ed94f15c7fb9c2ed59
infrastructure,1,0f019b1a99424c27b8188a96a762d174
infrastructure,1,0f3a74db5aab47b98fa13cb51893704f
infrastructure,1,0f624a35be194ca3bea244d3263496e7
infrastructure,1,103a86f2d068423c8e4c305ac50fdce7
infrastructure,1,10684b3c1a7c47c4bd5f978851e82f7d
infrastructure,1,106bd4f059e946368188cc4a92512011
infrastructure,1,106bda08f12a4f88bf1c1a376f718b9b
infrastructure,1,1077fa71c70b4dd68309fbe4121982aa
infrastructure,1,10b3d75bfe4b4996909e9a69b44d9299
infrastructure,1,10b74bc3fdc44618b378d143cec5b1d3
infrastructure,1,111b86f0a8044399b33e500877415116
infrastructure,1,115798a4d1d6455d9f454c5f47bc149a
infrastructure,1,119b6ae7407f4b99a24cbfb07b9eea79
infrastructure,1,11b8ade2f98b4308a72e9c5e9fdb1258
infrastructure,1,124de3610de441f3926f15a9805647e1
infrastructure,1,124f2c304f4145c09a86e53b516848b4
infrastructure,1,127f10caf21447faae80d17e6d5ce3b1
infrastructure,1,12afbb7aa671428894a7163a653f40ad
infrastructure,1,12f5655398aa4c0ba805443adc11b84e
infrastructure,1,1313bf99e760472e87cd2c2527f45903
infrastructure,1,13375406c6244a3883eaa66c78ba043d
infrastructure,1,133b0cc8f92241c99512dc74c14f44c7
infrastructure,1,135afd88a355459d96bc1f80157d72cd
infrastructure,1,13614fe1191346e08fb8d26e02a64e8b
infrastructure,1,13b4f79f27fc4062a7e06d97ade747aa
infrastructure,1,13cbd62bda0540499fae7ec6fe6a3cfb
infrastructure,1,1411fcfcfd6241b29c1a86c963fca12e
infrastructure,1,1432e531e3164711976afa60b5627153
infrastructure,1,143df08fce05449ca5101e4e2dd867c0
infrastructure,1,145ecef2690640e2b20399967c50d6cf
infrastructure,1,14b0fd5268e04bae98795e319fd1a8b2
infrastructure,1,1501252304094a12a38efe2d036cea19
infrastructure,1,1506e600858841b58197ce3a12956fc0
infrastructure,1,1529888fd85d4217ab52bc5ecb7c4b15
infrastructure,1,155a0ea38d4b45488ed33ef0cf429b4b
infrastructure,1,158b394048214cf98f5dd01de910b7e5
infrastructure,1,1698ba25b41c466a8eaab5f90ea87098
infrastructure,1,17a6d41bf6124775a3cebf6a9c4bfe69
infrastructure,1,185725ff03ea4767acea954abf99dce3
infrastructure,1,19605fb710d34df5bd3f173fa379fa07
infrastructure,1,1962012283534391bae3854b6148e915
infrastructure,1,1988d53161804cb1b0064746041e89c4
infrastructure,1,19d3548dc36c477dbb0eef157ea0ae8d
infrastructure,1,1a32be258881485dad3427d5a3f4542e
infrastructure,1,1aa79df48df2415eaa61c8d41757949c
infrastructure,1,1ab1acfea8344dd6b5a08ed122fb6c2a
infrastructure,1,1ab7ceb0901349de933e66cc84d8f499
infrastructure,1,1adc9b8d3a5e4651bbcd7a265e78e45e
infrastructure,1,1afaf03d3713419e9574f12bcbd83667
infrastructure,1,1b07ab65ded8445ab7cbfc9d534f97cd
infrastructure,1,1b11bb94e57c46588ed2f7cb00cc7bcc
infrastructure,1,1b164b6de9f642a690fa57f4c6de2fdd
infrastructure,1,1bbd9501997e4f9f8a2fb4ffc92a673f
infrastructure,1,1cccbb3c54c14050bd68af3084c353a3
infrastructure,1,1d120539d3f1436caf6ce09f53fc4317
infrastructure,1,1d1c9877e3654ba491c38c9cdbdffd42
infrastructure,1,1d2e740daa3d48568346555a90fe5f12
infrastructure,1,1d4877b37ddc43ad969466973c1655b3
infrastructure,1,1d655cba949b4269a34bb33e694c1b20
infrastructure,1,1d72174f3a764ce795e7c57ff1ab9565
infrastructure,1,1d75332e736f4c1497210886fca9601d
infrastructure,1,1e06570f60cb44718fdd6c2804c2764e
infrastructure,1,1e30b1e910fc4a10b7d694f97ac85f55
infrastructure,1,1e5133e4df9b47dfa0bca98e65ebdcb3
infrastructure,1,1e5fe89f5fae4529925250ea268a0203
infrastructure,1,1e70113e334b4e268bc14d2e9fdb0c1a
infrastructure,1,1fe89a7b12f84231909320d0853d5baa
infrastructure,1,2015f71eaed846b6939dce84fc47f710
infrastructure,1,206f7bff0dcd479cb4e0ae6bc06ab626
infrastructure,1,20b3033b259a459a8d3f8435eae2dcb4
infrastructure,1,217853e3675148a3953d83336e7d1417
infrastructure,1,21a4cd43564f4e9c8b1d761eaab2b464
infrastructure,1,21a89fb805cb4613bef34576fe688457
infrastructure,1,21ae4bc558d54f99b913fc5b10ed5f7a
infrastructure,1,21edc1d05ee2437cb59d95afaec7f987
infrastructure,1,222db57cf5ed4f5e99a00dae71af6498
infrastructure,1,22954b27387148319442b5bea14af002
infrastructure,1,22fe1c9bddcc41b0819afa73a44d550d
infrastructure,1,234420aac5cf4342a83c709a3a86a323
infrastructure,1,2371c10ababf4c3892e2065a818b2b2e
infrastructure,1,2374ba339c0145b6aa34a3ae50ade803
infrastructure,1,2392619f01da4cc180536bdf146f0a52
infrastructure,1,23fe80916ad04668a93939b35fead975
infrastructure,1,24128b78bddf4b6c86c0237a0e41a5be
infrastructure,1,2416f86db9064e2490bc66b646d9f8f6
infrastructure,1,243a919534634560b18b10f685f13721
infrastructure,1,2444f451be9a40849682f69bbfd89985
infrastructure,1,2497966112f44765843f3d21122c8f17
infrastructure,1,249798026d864e199e0029bb5fa95ca0
infrastructure,1,24c1a2feba8a44988dda7fe8e8846ab7
infrastructure,1,24f0c37d8cb648c4b22465fb2604b5a3
infrastructure,1,2517e45ed8a2427387407bfe1aaa750d
infrastructure,1,2547326f8131459a87e7954131b4d3e4
infrastructure,1,259c7514170c4b6f8ea0ec8adc1fcd9d
infrastructure,1,2615b5d4f2bf4949b0f2f88fb0f8b184
infrastructure,1,26186043109f4cf0b075331f2c508767
infrastructure,1,26a533bc3c364838a716494469670281
infrastructure,1,26e79e516db747ecb1d265e5488d0ca3
infrastructure,1,2722c4f2ccae4770aecc0e72b0e5656a
infrastructure,1,273ce40ddce2447c9b3b3c559ab555a0
infrastructure,1,288cf92a722f4c88b6fd20208730280d
infrastructure,1,2928afa09a2547b491a3c300c37c8de2
infrastructure,1,2b34ba841d6b48c896026f940b4251f9
infrastructure,1,2b4d13de99ea43ae8162493913f2449c
infrastructure,1,2b76f4cb074f421e8b2da615da8985c4
infrastructure,1,2c05cf5d9b0e4d4e88724759192f7e19
infrastructure,1,2c44804c3794458ea7069ca06fbd0193
infrastructure,1,2c5c68ea7d53452f9d7d51c56083173a
infrastructure,1,2c75e2c494c048caaf3da288beec6893
infrastructure,1,2d0fec4c223c4de19396977ce5d7ef34
infrastructure,1,2d4dd97f7c0b4fd4b65ebe85b6cccc0a
infrastructure,1,2e0a403b593b468ab490525bed50418a
infrastructure,1,2e518d2d154d4f5985aff5b98944af80
infrastructure,1,2eb67563459e40428916cb3f1e466f12
infrastructure,1,2f150938edae4ad39a80ae95f578aa1f
infrastructure,1,2f6b342c4cf149f7a3a3ccb92b5b1bd3
infrastructure,1,2f74c264e3ad464d820a748d05c87775
infrastructure,1,2fa2962e8dbd441b861eab195e6c2ab4
infrastructure,1,302ac3a46dfd433abed45e6002bbf497
infrastructure,1,30b4db856a7145589e263d260bb360c3
infrastructure,1,320c76216367456fa742cd7e7d4e0579
infrastructure,1,3220a44f99c7428db6472821e81d3cf2
infrastructure,1,32a183a5f9db47168ced10b1bc92096f
infrastructure,1,32f426ec99354c6bb490543e0cd4ba6e
infrastructure,1,335babb61ea9417fb5f978e4ab5e8350
infrastructure,1,33652a81415b4d568bd1723c038a8ffd
infrastructure,1,3368aa096d4241f1a0365d69e186053f
infrastructure,1,33db04ef54ab4e76b03516dce2ef57db
infrastructure,1,33f76277bf7c44779ef0ff1f0c14179e
infrastructure,1,342bf2abbc1a4f8298d0668705feedc0
infrastructure,1,349a07bd36a1474d81a3433979241a0b
infrastructure,1,3529162c00574e1b9fe0b8c26bfd60cc
infrastructure,1,35629cbb150b46e8af048855109ec098
infrastructure,1,357d51f59efa4d638169c635bb1f69f3
infrastructure,1,358611af5ed74988affb46ccbc0999b3
infrastructure,1,35f75b5ab5c04e4aafac9328bd0f391e
infrastructure,1,3615aec63dc54965a7f258785603b13d
infrastructure,1,36798a396df544d9bcf1ebb2cc4034ae
infrastructure,1,36b26cef5c3d487cab5d518fd569e535
infrastructure,1,376377e33b854f9bb094d757da32387a
infrastructure,1,37bd2d647c504a97abedb21e6ac2b464
infrastructure,1,37d84eaf79ac419eb8aa00702f0573c4
infrastructure,1,37edd489165a4d888695007c22eeda87
infrastructure,1,3818865339bf4184abef57af8cae1ed7
infrastructure,1,38318b6601574a3784ff1a027f7d1f60
infrastructure,1,3840c6594ffe48e5a2cb9c86c1e9131c
infrastructure,1,389e8ca78ed44e6daa20ed044d8242a0
infrastructure,1,38b103c3c9cb42d5848cd2798d57eb3b
infrastructure,1,391db7917256403e93c95049b8da14de
infrastructure,1,392373ab4b6e47c99e970f93092c37c2
infrastructure,1,39a9573597a14606ac6256006d53d395
infrastructure,1,39aa833ca97743ddb8c9173a3318d104
infrastructure,1,3a4e1b476feb48a081f3b049062f5cf2
infrastructure,1,3a8e32920dc94b9ea57bb892f92d5e30
infrastructure,1,3ad7f5f06abf45ed8cf162959aa10f64
infrastructure,1,3b3c912782674fbdb188fe557110d662
infrastructure,1,3c13349d686e41c6a655cc40dfd2d16f
infrastructure,1,3c219542d6b043c3afa89cd3f1750665
infrastructure,1,3c50d5e388f74680b5ce2dad2cd63648
infrastructure,1,3c528ec594814ffdb1203223b7cf4016
infrastructure,1,3c919f074acd4602acdee3e2f191dba9
infrastructure,1,3d2ab1e7abac452bb626e231b9e5955d
infrastructure,1,3d2c4ab964584cd9b057b7f3031ac221
infrastructure,1,3d854760133b494d9502bfd87b43bf62
infrastructure,1,3d9553ec44c044428cee560c660ef8b5
infrastructure,1,3e2f117a690e42948ea1d977784e35cc
infrastructure,1,3e401f1b5da347e58ad775552c7ce7b6
infrastructure,1,3e648d33fde64645915d1a8aa394eeeb
infrastructure,1,3e739a9f356841caa86aa625c9984a92
infrastructure,1,3e84bf43e09b4c469a7a42b9207ee070
infrastructure,1,3f2a94c4e6094648b90bd03617b7775d
infrastructure,1,3fba53de39c44843b7721e7f6aa4d515
infrastructure,1,3fcb71f1648e41c5ada36043bb0df84a
infrastructure,1,3fd4b27dc1af4bddab5834a2e45c74c5
infrastructure,1,402b4aeb6b3c4c9d94e2c6fcca997961
infrastructure,1,40313f3ad0ad423095090be6177d47cf
infrastructure,1,4040c898b015400a91052b534a6cec8e
infrastructure,1,40cab518f03e4444a0f70f0507db98ac
infrastructure,1,40e3d5aae2c643199b2f9042107a4282
infrastructure,1,410438c1b3854f9689b11fe6dc3c9e99
infrastructure,1,4187e97cbd0541648cb294e37c16f085
infrastructure,1,41bea25942414ee7a7f598cc7e702ab3
infrastructure,1,41fd98e8eec3432db4fceca1132612db
infrastructure,1,4251b3f9bb0040f7b5d95179c13f5e20
infrastructure,1,425ac0639a124fe28cb226d8c4cd196d
infrastructure,1,429ee17109cd4f2a88851ab9813d5891
infrastructure,1,42aff770ce64492d881aa07a994dd15e
infrastructure,1,42dd3e216c0044cfad21c31915ba24fa
infrastructure,1,42ffdf3e2268492188f472d1b1c8fcd3
infrastructure,1,433e4ce4f629472e99763ea6dd8550a4
infrastructure,1,435a35926d7345f8bf5fb652c3638c59
infrastructure,1,437897e088f9420faabfe88d3025ff81
infrastructure,1,439176a687ed4a8ba3aebba66aab8947
infrastructure,1,43b78ea320294ffd9fafc8902f0e538e
infrastructure,1,4433dcd25ceb4a6c8544f07345065d16
infrastructure,1,4488b1d29b744d33ad6464f55032a9f1
infrastructure,1,4494eb99a13748fb8564b43012dd9b47
infrastructure,1,44cf322e0deb4ce691cd50345d9bfd1c
infrastructure,1,45016e7591e14f38939eb62032485b3f
infrastructure,1,45122dbaa21843f2a1f3d15eaf573c41
infrastructure,1,45755a415a4344659a2777fcde4c5065
infrastructure,1,45cf6418770c465c9ce7b2f1457fff34
infrastructure,1,45d5bf7bfce945b69498f4e5aed68809
infrastructure,1,45f443a6e9b5454ea9e9431ad96131fd
infrastructure,1,4609685dfcdc4ce7bb73505e7807bd67
infrastructure,1,466fc4ec510140faa31283bdea3b57e1
infrastructure,1,46764bbe55df4977a95438be666ce53e
infrastructure,1,4687b733f6b9440f91db5366a180b458
infrastructure,1,469788af1a31462996bb175772203a44
infrastructure,1,46b08b97851a4ce3b3f8fb3f0f5c3ed6
infrastructure,1,46e7f3691dc549109aa73eb4d3f854ad
infrastructure,1,46fdb55c95ce4203bffb985d68bd705e
infrastructure,1,4727b6e8d53843e29dfe5e181cbf085b
infrastructure,1,477f6df5124e4ceaade41e1dca03930d
infrastructure,1,47b787a997b44744babc80dd2363ddf9
infrastructure,1,47e6e298b8a9447780bdf8f5ddd1836e
infrastructure,1,483a3c88b2e9402da8eb9e7feeb2f28a
infrastructure,1,493172c3c5424d6caec5ced769b97059
infrastructure,1,493b55721f064982a31a7fa3585b9f21
infrastructure,1,49427ea9167c4022bf20ff582bf6868c
infrastructure,1,4978ee840d3e4f62b6dd9dcb3cd02fa4
infrastructure,1,49867c7a1a7c41baae728e81e69d91f0
infrastructure,1,4a5d544aefc0496ebaeee600a96db7f2
infrastructure,1,4a96f8f98e42455e8a64bb795010b0cc
infrastructure,1,4ad834e588c94b7683d2d75c9d3360f0
infrastructure,1,4b77b08d97d24bbc8cd65b7e5e4ac92d
infrastructure,1,4b89a5dc654246c9963e6524e6040e2a
infrastructure,1,4c5c79f87a044fc3a524108a52e7dfda
infrastructure,1,4d31d70a62234af1815648422df87ebb
infrastructure,1,4daf38af0c7a4f87afd9c3bc6cd757df
infrastructure,1,4e0b068d04194d769321c5d94222c291
infrastructure,1,4ec4ef094e794310aa0064d73dfc48ce
infrastructure,1,4ee2ae7ffa2a457696e63ceb125d7eee
infrastructure,1,4ef219fc8cf64cf3b33c3a6cad81ddb0
infrastructure,1,4f38fc21860a4f8ca74996dd603cf7f2
infrastructure,1,4f5a1a033b7b492eb89f20331d0a258e
infrastructure,1,4f9808905c404e0680738897dd877c00
infrastructure,1,4fa09a0423814e3bbdccf2db38a1bbf9
infrastructure,1,4ff7a5b04756457c9556138ca11949b8
infrastructure,1,5002bce72e4445a8a1d442599e295d50
infrastructure,1,5014bbb137a648878ed7afa2a95420ee
infrastructure,1,50695a8ed10b420d8f29aa2ca1fa966f
infrastructure,1,50e1c803e2a34a76897d452755087ce9
infrastructure,1,5159cbe3d837443badcd8210eb633390
infrastructure,1,51a9b9d0f076434792b0a8042ed45065
infrastructure,1,51e6b1c0911a438998dbff6ecfc48162
infrastructure,1,51f467d7e6e244038776140bae55be94
infrastructure,1,528605e3fff14ec4b06b86ca9876a136
infrastructure,1,52f5fe45a18c415caa578e5d4a68794f
infrastructure,1,5329377844dc48a29090c6df8610a167
infrastructure,1,533aa2eb31094911b353e91ba335d6f6
infrastructure,1,536458cd83c145b0a9b7187d6e1b5922
infrastructure,1,53b72fe05fce4738a9f3d16d6e747adc
infrastructure,1,540dae7bc23e41008d348f2487c793a0
infrastructure,1,546553bc41b04825b650eea90008d395
infrastructure,1,5583e6f37d944bfdac28da9fe3134742
infrastructure,1,55de2bdbb95b423da54b149c2d0371a7
infrastructure,1,563a58f919ea493e8b02c275e9f9f101
infrastructure,1,568e144f79de4f58bc0b29f7681e00a9
infrastructure,1,56f5da773bf44ad88b1c991491f622d3
infrastructure,1,56fc5f93f4d7429cbbeb708af175a551
infrastructure,1,57a910a8f0974e8fb1a78c9e620b3b5d
infrastructure,1,57d8cce6c19a48959092adda1b02634f
infrastructure,1,57de7d8b535f424a912baa381b20c1e4
infrastructure,1,57fb9e92e9204e5389ce48c23e812328
infrastructure,1,58bd8aa886b042ccb773cfb62029dd6d
infrastructure,1,58d0316869d4470ca3d2e9a6a6d8421a
infrastructure,1,59c00c28248c4322844963daccc18e1c
infrastructure,1,5a01a7ca60dd4e9e8596be400cf3a7a2
infrastructure,1,5ac999e4a3c24b5aa79048354ef2277f
infrastructure,1,5b562b9aa85f47c4a4b36bb28f1543a3
infrastructure,1,5bc9de8d8fa840eebee565525edfa185
infrastructure,1,5c7307d085814b5f929d2a1721072f8a
infrastructure,1,5c91bcbc6e9b4b55b0e89fdc4ce272ab
infrastructure,1,5ca584bdd38f41f1ba7cba5c880af3f8
infrastructure,1,5d638c6da12f4e8db17ecdfb73cdf038
infrastructure,1,5d7cc0d33bd44515989e5d27141bdb17
infrastructure,1,5d8902ae017d43c5b3df4e3d69581c4d
infrastructure,1,5d96cf873b9f428688118f53909201af
infrastructure,1,5dc6e7df8a594d879edb1463cdbb6391
infrastructure,1,5dd15c00d8e44248a5ee144712b3cc87
infrastructure,1,5df2889fb5b24e958924e157f0dcae7b
infrastructure,1,5e39449cc7e244be82115f0717ae4bff
infrastructure,1,5f0e129ac4d64343a049e2d13da707ae
infrastructure,1,5f1f990965c44459b9dc34bada655a81
infrastructure,1,5f347fed952b465baee5897fce964ac6
infrastructure,1,60b5a506dc7b4eabb48b8519e078f84d
infrastructure,1,60edce5b875744e49ae20037bc65bbf7
infrastructure,1,612f917443c64139aeb5e5d2e778d687
infrastructure,1,6136b1b7c8434db88785324981f8b5b9
infrastructure,1,61c4ae86b62a4814876274554161b933
infrastructure,1,623dc813c1e742f6a9647d0edc82d0e0
infrastructure,1,62d8185b91c74612b37b3dcfd4413ea2
infrastructure,1,62efbf52c7e64ca19f6442d612e51ff8
infrastructure,1,62f4c9a3d6e945f2809475509dfd90d3
infrastructure,1,6305d79c0e304ef9b257101e5713f130
infrastructure,1,631bb898d09e4046a61f96a3d4d230b5
infrastructure,1,63460c365c0343a6a4521d150ffe85ac
infrastructure,1,63a4bfc5b93640e4a655b1e357860004
infrastructure,1,63e558a93acd444aa0853cf63a16a258
infrastructure,1,6460aef046f4450a84b0f4a40304cda9
infrastructure,1,65054b4dae1641f586fb206bbd20b398
infrastructure,1,650bebfbfebf48059e7150e31809cb48
infrastructure,1,6566463750554b9396edb08c4cf22bdf
infrastructure,1,658e17a903904734ac9b06db86c80330
infrastructure,1,65a4b976ad1a42c4a81393e72d977352
infrastructure,1,65c12bcad5c346c49f7cf3affda35133
infrastructure,1,668db59b77b64e618cab6edccd4dae82
infrastructure,1,668fd836f30d4355b200c4b2df1d7183
infrastructure,1,66917c0371e64e7d82c04cafa95cd460
infrastructure,1,66a44eb259b44973b697909b0aabb087
infrastructure,1,67f89799e45b4d5cbb58061a580a48cc
infrastructure,1,68b8f80f93224bfb9862d029e7c5931a
infrastructure,1,68bc7b610115497889c1a9e80aee4da4
infrastructure,1,68d6f482cf4c4edb891ce0065d2dc5f1
infrastructure,1,68deeb8f5c99448ebbf165459cf3a4fe
infrastructure,1,690c9c28824b418a869029e36d6dce3f
infrastructure,1,6913f06e10e64a48b2cb50e45ba663b8
infrastructure,1,69b5a2c783184c84bb70fff42a0688a4
infrastructure,1,69be54a21bc24ce6bf8d11e156011535
infrastructure,1,6aec691043eb401bbeb9f5ff64b9ecd7
infrastructure,1,6af754f934704cfb9792a9ab42cb1b8c
infrastructure,1,6b2f36b026734d4e8c9afbfc5bbaee13
infrastructure,1,6bd3d5082488441990e1e60699d366d2
infrastructure,1,6bd6e4915610460ca8cde7ea930995a6
infrastructure,1,6bda2ee061ee45ceb187187714947fac
infrastructure,1,6bfa09f670254553bedfc63a3dad4c97
infrastructure,1,6c3c5cc6898644dfafc7e09a87d7df39
infrastructure,1,6c4298c465ab48a091e507fddd4572ba
infrastructure,1,6c45ac38adbd45d3b11f9140ede7ab59
infrastructure,1,6cae015f1b4447ba880353e5237b275b
infrastructure,1,6ce6f5fdc5774f188e0c44b3b28cc4a2
infrastructure,1,6d1699327ca4475cb8d3d9e0014ca16f
infrastructure,1,6d346d22b8984796ae32767dfd244166
infrastructure,1,6d84de1e2be04e8b83d14116492617da
infrastructure,1,6dd148c79ed446d2affa8162fd57d023
infrastructure,1,6e124c9c1f53445289b8986ab84d57df
infrastructure,1,6e495549f58d444090908424884201b9
infrastructure,1,6e9af28599f24daf8f8b159f3aed1b11
infrastructure,1,6e9af51f15094f2a85e4d9381b6556d5
infrastructure,1,6f6f38e8e9494f07b7f7868b86bfeef0
infrastructure,1,6f98dd1f24eb40428624533950b61c78
infrastructure,1,703ec239cca142509f31c6e97d717be2
infrastructure,1,7044bd34cfee4103b61f7a1402c09cdf
infrastructure,1,705873e0f8f04afcba770818e57c608b
infrastructure,1,70caa21d97ee4319830733a7a87935db
infrastructure,1,71135bc95564429ab1d3bb9b418ba8a2
infrastructure,1,711417b6d5fa4d739dba12fd0d34cd29
infrastructure,1,71da79ee25e84c87a67dffd37a7d8cc2
infrastructure,1,7245482f13d1460e9f26398f818ffe82
infrastructure,1,72e672ecce68414ca6a94e4fce7864de
infrastructure,1,7311b0afe30a4b9299fce37f73fe936a
infrastructure,1,73acf6703f4647f68ccc1aded3d82df4
infrastructure,1,745e8d1206274b0f928959561481b793
infrastructure,1,74d14d9a250748f5b450bb3e1cb9ba9d
infrastructure,1,7596a43cd9074bdfb2627792cf9dc0d8
infrastructure,1,75f700529f3f418bbba5eff66d056f6b
infrastructure,1,7616c020cbaa4a6e8d835047fa2ab7aa
infrastructure,1,76405aef13934b11bd2be96b93e36dc8
infrastructure,1,7649df21ae2741f498d775b72c94da21
infrastructure,1,765d6f933b8441f0b29c0383ecb21b95
infrastructure,1,76808225ad21491dab935319a9de57be
infrastructure,1,769e28b001db405c8dafbedecebfe477
infrastructure,1,76b4cee7267543eba3ba11ee85d24fe0
infrastructure,1,76ec86a7092a44c0bba9abd8113a9e1b
infrastructure,1,7721215206af4d21a3f274704f0729ff
infrastructure,1,77395eda82514a3897c42e30ead47d65
infrastructure,1,775500ea4d094902a7587f6517956484
infrastructure,1,77bee0e3f5b24a25bd37d2f630550b34
infrastructure,1,77bf3817a9804930a073ddc2467db8b5
infrastructure,1,7812997a3af14e64a209616a93c068a5
infrastructure,1,785bad1016e8448db991d8d1cefa11da
infrastructure,1,787e96bf45ce4f6c824d1f87746b2ef6
infrastructure,1,78a16fe7e2004f6599d0d25e226855a4
infrastructure,1,78faebdef3fc41a3a180a67ac7fe4857
infrastructure,1,78fd87235afa4fe2ae47e14cfe54573a
infrastructure,1,797feaa916e64696b25f53cf90aaaa41
infrastructure,1,798c6317812c4949acc9c96f21a6d3fe
infrastructure,1,79d6707d60894c15a650488202189a5a
infrastructure,1,79f1cffbd6494dbfb996082b25e09c85
infrastructure,1,79fd4999441244e8bd411f136e4b1f00
infrastructure,1,7ada35eec97f437c8ace268f94899b94
infrastructure,1,7aeaea6f013f41889e136f5d26d357e8
infrastructure,1,7aecf687ad2f427dacc143605f8b2adc
infrastructure,1,7b0a34f0ab4d47f59f2adcad2f099b3d
infrastructure,1,7b1fc241a8274bca862b04e43b6b0752
infrastructure,1,7bb559d3520e4de4a7de9da69f1d1eb2
infrastructure,1,7bf6ed35675b4f0badaf6ef65ba1c786
infrastructure,1,7cc977d1f8064a669020bca4df86ca11
infrastructure,1,7cf056b375c149afb51fccd5c52a05b6
infrastructure,1,7d201200ed2f4646a805f382a977cbc7
infrastructure,1,7d464dcc5d234528b17eb5feb7f59eb5
infrastructure,1,7d9e382f011d478cba6c4e0d73f8aae3
infrastructure,1,7db5d45484724d7294b0412b7ecd4395
infrastructure,1,7e0e54cbe3d64fda87687d85dbfff9cf
infrastructure,1,7e20083a0a14498693ffa0067d352149
infrastructure,1,7e85a71aab944835acaca7727f7c3c83
infrastructure,1,7e8e97734c3f413a858308ebe11764e2
infrastructure,1,7ed469b7cb4c4cc49f2bcfe950354d2f
infrastructure,1,7ede2e1c03e14d298c44dc069d61f9b9
infrastructure,1,7ee0bc03dfd14246b53c93a1ecb898e2
infrastructure,1,7f102b34b1b1478b88ddfc78a0d791eb
infrastructure,1,7f6058fe09f64f50839cc6086ee371b9
infrastructure,1,7fdd5809875d433eb641e5c23e355b82
infrastructure,1,7ffcac9e87be4ba0a859a3ed305ac8fa
infrastructure,1,801b33dae7a7449ab70048e318db8ce4
infrastructure,1,80c9327fa0ac44e0b78dc86be0c33a73
infrastructure,1,80e2840508314b979461f4df9ed981b8
infrastructure,1,812c1654a3114a82b6d1159ddc06c8c4
infrastructure,1,8193705dcc8e492eb6b1b27afaf632ea
infrastructure,1,81f8573ee14b4256a931234d41e935ba
infrastructure,1,8264c239e8944df28886369e9f8d6a56
