trade_id,relationship_id,bundle_event_id,outcome_space_id,token_id,side,leg,fill_ts_ms,notional_usdc,replay_path,preset,alignment_quality,candidate_id,context_space_id,entry_policy,execution_model,exit_policy,fees_usdc,fill_price,first_entry_or_reentry,gross_edge,label,market_id,net_edge_after_cost,preset_label,preset_name,run_id,shares,sizing_policy,slippage_cost_usdc,strategy_lane,violation_window_id
c48f93f000b04818a16d64286fd469ed,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765494007000,5.0,research,exploratory_trade_surface,unknown,4a2e7ded3092d6a3e72641ba283f0f14,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03919500000,reentry,0.01100000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00100000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,127.5672917463962240081643067,flat_small,0.025,strict_context_valid,643a9ccf59884e2fd303293a
a81182c0b5e34f038c3cccaa3e33d9ff,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765494007000,5.0,research,exploratory_trade_surface,unknown,4a2e7ded3092d6a3e72641ba283f0f14,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02814000000,reentry,0.01100000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00100000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,177.6830135039090262970859986,flat_small,0.025,strict_context_valid,643a9ccf59884e2fd303293a
18a9a0d346934e34beba958ebd532550,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765497607000,5.0,research,exploratory_trade_surface,unknown,57695f07372dcb986011a627f7ee601b,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03919500000,reentry,0.01100000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00100000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,127.5672917463962240081643067,flat_small,0.025,strict_context_valid,65418d8c7a87ad49b995fc6e
b322077c132d4d73a471061fe5485b36,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765497607000,5.0,research,exploratory_trade_surface,unknown,57695f07372dcb986011a627f7ee601b,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02814000000,reentry,0.01100000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00100000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,177.6830135039090262970859986,flat_small,0.025,strict_context_valid,65418d8c7a87ad49b995fc6e
2ef89d9a4a12487394adc27bb8e21724,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765544407000,5.0,research,exploratory_trade_surface,unknown,7721f34bcb84a4404eca9f11db563ce2,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,257abb69d43f4f315bb6ef5a
966fa9c598cb4fc9a5c85a3f337ff776,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765544407000,5.0,research,exploratory_trade_surface,unknown,7721f34bcb84a4404eca9f11db563ce2,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,257abb69d43f4f315bb6ef5a
ea2a3190e10d4e59b30e329a13098043,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765548007000,5.0,research,exploratory_trade_surface,unknown,95ec69cf892624c0b65308af542a8bf2,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,d41ae5a68d4c6b5a5a2f77bb
bea389453f9143c0bf28db2cb1c13be7,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765548007000,5.0,research,exploratory_trade_surface,unknown,95ec69cf892624c0b65308af542a8bf2,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,d41ae5a68d4c6b5a5a2f77bb
ea3ad503d1864ddbb3b80a0ae1d682f4,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765551607000,5.0,research,exploratory_trade_surface,unknown,6aedcdd969f9f2fffe4fa8de5653c473,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,df9f0d0f5f9e6a3e359a8ffa
90d8c8f62a134a448835aecd8f7ae1db,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765551607000,5.0,research,exploratory_trade_surface,unknown,6aedcdd969f9f2fffe4fa8de5653c473,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,df9f0d0f5f9e6a3e359a8ffa
