context_space_id,market_id_a,market_id_b,rejection_reason,relationship_id,relationship_subtype,relationship_type,strategy_lane
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
nba_championship_conference_progression,553856,564210,market_exposure_limit,a6edab19118abe85173fa9a8b0f4cbe4,championship_implies_conference,nested_a_implies_b,reviewed_context_valid
